transact_id,date_of_purchase,customer_id,customer_name,product_id,product_name,order_quantity,credit_score,days_given_for_payment,payment_due,actual_repayment_days,product_price,product_cost,profit,profit_margin
10aaef33-423f-47fe-bee4-db71198c5a56,2022-02-04,C0045,Customer_45,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),16,707,90,2022-05-05,70,3.0,1.5,24.0,100.0
06ec67d0-d634-42a1-af2f-f3b82f7c5d86,2023-05-05,C0018,Customer_18,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),4,527,90,2023-08-03,56,3.0,1.5,6.0,100.0
45930397-a364-414c-8d77-b290e272398b,2020-07-10,C0040,Customer_40,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),18,850,60,2020-09-08,25,2.0,1.2,14.4,66.67
378c106c-576d-4045-a014-b2861f249682,2023-04-17,C0005,Customer_5,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),13,570,30,2023-05-17,78,2.5,1.2,16.9,108.33
d0a2e73e-20fd-4a98-918d-4878d2964f0f,2022-07-10,C0029,Customer_29,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),14,536,30,2022-08-09,90,2.0,1.2,11.2,66.67
6252ab17-944b-4dfb-901c-5427992fbffb,2023-06-15,C0014,Customer_14,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),2,639,90,2023-09-13,93,1.0,0.4,1.2,150.0
8185ea85-0433-4006-927c-419e97a5ed5b,2024-07-23,C0021,Customer_21,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),8,764,90,2024-10-21,51,2.0,1.0,8.0,100.0
e2b1577b-6f4f-4c29-8c7f-44bb39629a50,2022-04-17,C0017,Customer_17,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),19,550,90,2022-07-16,9,2.5,1.2,24.7,108.33
6615a091-3fe4-4ab3-97ca-0c634a13a5a1,2022-10-20,C0041,Customer_41,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),10,529,60,2022-12-19,40,2.5,1.3,12.0,92.31
9b151f73-e739-4484-9d9b-5f5e1cb17bce,2022-07-26,C0041,Customer_41,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),9,659,60,2022-09-24,99,2.2,1.1,9.9,100.0
e3821a7f-6f8e-4196-9616-1fabe739e30d,2024-08-21,C0041,Customer_41,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),18,836,30,2024-09-20,40,2.5,1.4,19.8,78.57
1eb7bcd9-6b5a-44a1-a71e-51024eb23ff4,2020-04-13,C0047,Customer_47,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),11,677,90,2020-07-12,52,1.0,0.4,6.6,150.0
16247201-3a95-4116-b1fc-9d311d847694,2024-08-14,C0060,Customer_60,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),6,775,30,2024-09-13,83,2.5,1.2,7.8,108.33
697bb700-18c7-4a1f-a074-80e6dd95346d,2022-06-13,C0032,Customer_32,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),10,560,90,2022-09-11,32,1.8,0.8,10.0,125.0
8c39b313-02af-49b7-8a32-97897d71397e,2023-04-01,C0004,Customer_4,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),13,586,90,2023-06-30,90,2.5,1.4,14.3,78.57
372bcf31-404b-4add-b1f3-19bf9ee7a8f1,2023-12-27,C0009,Customer_9,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),1,618,60,2024-02-25,27,2.2,1.1,1.1,100.0
5219c153-6917-4f72-be0a-3961b8925e08,2021-09-20,C0018,Customer_18,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),1,629,60,2021-11-19,63,1.0,0.4,0.6,150.0
15b76a33-e1c9-46ba-9b6f-648af4c017a0,2024-06-20,C0002,Customer_2,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),17,695,30,2024-07-20,84,2.2,1.1,18.7,100.0
c9761805-fe90-4550-94e7-a77993c29d32,2022-09-03,C0004,Customer_4,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),6,819,30,2022-10-03,96,1.0,0.4,3.6,150.0
5bd2eeab-f478-4e6b-8925-219fad9697f6,2021-03-06,C0026,Customer_26,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),9,577,30,2021-04-05,26,3.0,1.5,13.5,100.0
c6f154cf-0d99-44bc-8596-756a02c69f93,2022-06-26,C0029,Customer_29,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),15,628,90,2022-09-24,43,2.2,1.1,16.5,100.0
56e003c4-25f3-46cc-8902-82ad9471645b,2024-05-08,C0046,Customer_46,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),19,504,60,2024-07-07,66,2.5,1.4,20.9,78.57
49a0245f-1c00-46da-9804-ea4a5c03f9a0,2023-07-19,C0003,Customer_3,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),13,658,30,2023-08-18,8,2.0,1.0,13.0,100.0
de71c448-f099-4df1-afdb-135d023d7169,2021-07-30,C0048,Customer_48,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,748,60,2021-09-28,45,2.2,1.1,7.7,100.0
a2974f22-5c12-4ebf-b1a9-b7183fddd438,2020-04-25,C0044,Customer_44,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),17,592,60,2020-06-24,56,2.0,1.2,13.6,66.67
c4a7bbe7-82e2-4fbe-b66b-2b3b40673612,2022-05-26,C0041,Customer_41,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,598,90,2022-08-24,85,2.3,1.2,11.0,91.67
6c0ceed7-cf50-4451-b3c2-188437c5c274,2020-10-30,C0051,Customer_51,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),18,718,60,2020-12-29,82,2.5,1.3,21.6,92.31
8139ca09-83ba-4cb8-814c-d04d3d987378,2021-02-14,C0009,Customer_9,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),10,615,90,2021-05-15,100,1.8,0.8,10.0,125.0
011236d7-2bd9-42f3-8d46-94d9b02fae75,2020-08-21,C0016,Customer_16,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),18,709,90,2020-11-19,83,2.0,1.2,14.4,66.67
a56dfa7b-237d-496a-a2be-b210a5221d12,2023-02-21,C0056,Customer_56,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),14,737,30,2023-03-23,37,2.0,1.0,14.0,100.0
ffd4226a-f38a-4ca9-bb9e-140b961b6797,2021-06-20,C0050,Customer_50,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),17,504,60,2021-08-19,10,2.5,1.2,22.1,108.33
b1d9a502-4e12-4b87-8036-c62ebc8ab28a,2024-08-27,C0036,Customer_36,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),1,770,60,2024-10-26,89,2.2,1.1,1.1,100.0
44dfd8ee-b7d4-40b7-aae9-56b8d491a991,2023-07-28,C0013,Customer_13,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),5,582,30,2023-08-27,37,2.3,1.2,5.5,91.67
4e6a4897-3afb-4625-8dbe-e120efbf7254,2023-05-18,C0057,Customer_57,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),6,771,90,2023-08-16,21,2.0,1.2,4.8,66.67
c83f1744-59b0-492d-8805-b14fcb8e9e30,2025-03-26,C0006,Customer_6,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),1,805,60,2025-05-25,71,1.0,0.4,0.6,150.0
033d54ea-7e91-41bd-92ff-f767794f123a,2023-10-31,C0012,Customer_12,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),7,710,90,2024-01-29,78,1.0,0.4,4.2,150.0
59d37e8b-8907-4e8e-b7fd-068651280faa,2024-01-01,C0025,Customer_25,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),4,695,60,2024-03-01,56,2.0,1.2,3.2,66.67
30c8c377-0443-44d0-8c8b-5e6cd10eea48,2021-12-03,C0056,Customer_56,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),9,743,60,2022-02-01,11,2.0,1.0,9.0,100.0
5e32aebe-e1b6-4a63-8d9c-85c2de333ce6,2020-09-05,C0020,Customer_20,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),17,556,90,2020-12-04,36,2.5,1.4,18.7,78.57
59107488-c324-4342-8dd5-33c1f3fc466c,2020-06-21,C0011,Customer_11,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),19,569,30,2020-07-21,51,2.3,1.2,20.9,91.67
7d9c5ae9-689e-4ba8-9cd9-e74b9bf63ba5,2021-08-06,C0058,Customer_58,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),13,667,90,2021-11-04,72,2.0,1.0,13.0,100.0
4db26aae-6e11-4c05-9ed1-686f6478ca98,2022-09-02,C0043,Customer_43,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),14,579,90,2022-12-01,63,2.2,1.1,15.4,100.0
b195aa51-7b47-4e28-8fbc-915e456d545c,2020-06-27,C0007,Customer_7,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),16,800,30,2020-07-27,67,1.8,0.8,16.0,125.0
d37ac3b3-045f-4778-b9a2-572189fe7d65,2020-08-21,C0052,Customer_52,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),9,831,60,2020-10-20,44,2.0,1.2,7.2,66.67
7ba3bf3c-506f-46f0-ad9e-478f0f02df57,2021-12-10,C0012,Customer_12,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),11,791,30,2022-01-09,72,2.0,1.0,11.0,100.0
9c40635a-4b18-4c30-bd7f-28a9dd3fa57c,2025-01-28,C0005,Customer_5,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),19,580,60,2025-03-29,99,2.2,1.1,20.9,100.0
0317ddb5-d1b2-479f-9c91-f1f5347de338,2020-06-23,C0020,Customer_20,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),15,831,60,2020-08-22,4,2.2,1.1,16.5,100.0
ced46f28-55ea-4ebd-a2ea-a76a43c0de91,2023-12-05,C0022,Customer_22,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),1,771,90,2024-03-04,77,1.8,0.8,1.0,125.0
fb6cae09-95e8-470c-a026-11ef72f87206,2022-11-25,C0025,Customer_25,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),19,506,30,2022-12-25,1,1.8,0.8,19.0,125.0
0be68a2c-20ea-4e32-b23d-e71c0d932d87,2020-07-29,C0033,Customer_33,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),19,690,90,2020-10-27,45,1.0,0.4,11.4,150.0
7f912c3a-552c-4150-996a-a719ac7a6e3d,2021-08-16,C0010,Customer_10,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),14,661,60,2021-10-15,30,2.5,1.3,16.8,92.31
ef4007ca-7035-4e95-ae2f-fe1d7df3c781,2021-12-10,C0055,Customer_55,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),20,710,90,2022-03-10,40,2.5,1.4,22.0,78.57
b7df339c-0ed7-4385-9185-da89a87d6a2a,2023-12-11,C0002,Customer_2,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),10,667,90,2024-03-10,73,2.5,1.2,13.0,108.33
7bb8e25d-01c4-4908-b2f5-6bf121c08a39,2022-09-25,C0029,Customer_29,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),2,677,30,2022-10-25,1,3.0,1.5,3.0,100.0
c4180b4b-ed65-44fe-b08d-04518ee346a4,2024-11-16,C0033,Customer_33,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),3,709,90,2025-02-14,33,3.0,1.5,4.5,100.0
585c8a1d-022b-4fb8-a2cf-ac8e4c9ea8e3,2021-09-15,C0048,Customer_48,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),7,666,30,2021-10-15,39,2.5,1.4,7.7,78.57
36a0e73b-e543-4aba-8b5b-235a53882dad,2020-10-09,C0007,Customer_7,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),5,809,60,2020-12-08,98,1.8,0.8,5.0,125.0
0b675713-7ca3-43d0-8c9a-8cdc2f2edbc7,2024-05-09,C0012,Customer_12,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),16,747,30,2024-06-08,32,1.0,0.4,9.6,150.0
96e51e5e-c68a-4bb6-a13a-667fb9aecbb8,2023-04-14,C0028,Customer_28,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),17,752,90,2023-07-13,73,2.2,1.1,18.7,100.0
f4d8863c-2b9d-41db-b4c7-5671264c8ba2,2024-08-28,C0017,Customer_17,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),16,668,90,2024-11-26,78,2.5,1.4,17.6,78.57
77e024c4-e5b4-4678-9959-b50cfede6da3,2021-05-25,C0037,Customer_37,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),7,522,30,2021-06-24,64,2.5,1.4,7.7,78.57
a6ba602f-659c-4f2f-8463-2fc7d4ec2ec9,2021-06-20,C0010,Customer_10,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),14,631,60,2021-08-19,63,3.0,1.5,21.0,100.0
4a4adc32-0239-401e-92ab-b963ed293ced,2020-04-15,C0012,Customer_12,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),10,697,30,2020-05-15,98,2.0,1.0,10.0,100.0
4f01673c-5f2b-40df-b315-76864d32d140,2023-09-27,C0009,Customer_9,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),6,595,60,2023-11-26,67,3.0,1.5,9.0,100.0
48d00e8b-82c7-4d72-93b3-89ed4e7f34b1,2022-08-05,C0060,Customer_60,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),11,724,90,2022-11-03,20,3.0,1.5,16.5,100.0
7d2c4b66-d63b-471b-ae49-e82fc4180c2f,2023-12-26,C0013,Customer_13,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),2,817,60,2024-02-24,76,2.0,1.2,1.6,66.67
5d9cd5e2-0a08-49a5-96a8-725925dc55c3,2022-03-27,C0019,Customer_19,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),13,624,30,2022-04-26,5,2.5,1.2,16.9,108.33
015b698c-42da-4ebb-848b-b194da6758ea,2020-11-26,C0052,Customer_52,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),18,734,90,2021-02-24,20,2.5,1.3,21.6,92.31
bd9cbffa-a0a4-4875-87ef-c5c5694450ba,2024-08-28,C0001,Customer_1,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),8,528,90,2024-11-26,31,2.0,1.2,6.4,66.67
0bd6332d-197b-45d3-a60f-ebe851fd5080,2021-09-10,C0034,Customer_34,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),3,634,30,2021-10-10,53,2.0,1.2,2.4,66.67
21a0daaf-1798-4ddc-8ce2-8eb9b5815e26,2021-07-21,C0025,Customer_25,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),16,781,30,2021-08-20,36,3.0,1.5,24.0,100.0
bad0b554-7baf-4b39-9463-526fdcb789a9,2022-06-02,C0023,Customer_23,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),7,741,30,2022-07-02,95,1.8,0.8,7.0,125.0
8c618c30-e498-4cd5-9d54-e0490d7775bf,2023-11-30,C0012,Customer_12,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),19,628,90,2024-02-28,7,2.2,1.1,20.9,100.0
008ffd8e-8935-4286-a029-63deeca33280,2023-03-11,C0007,Customer_7,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),8,790,90,2023-06-09,47,2.5,1.3,9.6,92.31
5ac5034b-66e3-489e-a55b-337297589fb4,2023-10-10,C0044,Customer_44,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),19,685,60,2023-12-09,82,2.0,1.2,15.2,66.67
558493d2-abda-4969-bfce-af9933c0ad01,2022-02-26,C0053,Customer_53,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),6,810,60,2022-04-27,87,2.0,1.0,6.0,100.0
e34d1aa0-788a-4f5a-b6f0-97f757b4086f,2022-07-02,C0029,Customer_29,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),8,535,60,2022-08-31,87,2.0,1.2,6.4,66.67
e7e19601-7e19-4631-b123-9389382a7c6a,2023-11-27,C0012,Customer_12,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),15,635,90,2024-02-25,30,2.2,1.1,16.5,100.0
f7caa052-99a4-4877-9493-e13d9dc25e52,2023-12-21,C0021,Customer_21,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),19,722,90,2024-03-20,86,2.0,1.2,15.2,66.67
c0802f35-d2eb-460e-872d-c84f6fe265d5,2025-02-11,C0017,Customer_17,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),16,715,60,2025-04-12,50,2.0,1.0,16.0,100.0
6b19c38b-d76d-41dd-aae3-5523c8004264,2024-02-21,C0057,Customer_57,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),12,817,60,2024-04-21,76,2.2,1.1,13.2,100.0
fb6dbcaf-a271-423c-9aa6-cefbe646569f,2023-09-12,C0017,Customer_17,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),9,692,60,2023-11-11,2,2.5,1.2,11.7,108.33
84471a8d-2929-4a08-be41-ed1ed87d277d,2020-10-29,C0001,Customer_1,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),14,697,60,2020-12-28,37,2.0,1.0,14.0,100.0
4c452702-2bb3-465d-96e3-cb30089bdb0a,2022-08-26,C0037,Customer_37,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),10,602,90,2022-11-24,34,2.0,1.2,8.0,66.67
81b645b6-82b9-484f-a204-0a41b4031f43,2024-02-08,C0022,Customer_22,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),12,785,90,2024-05-08,7,2.0,1.0,12.0,100.0
7c922f61-679a-4d40-b316-8207e7cde5ee,2020-06-09,C0043,Customer_43,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),15,687,60,2020-08-08,5,2.3,1.2,16.5,91.67
edec4f82-3c04-4578-b3f7-b779c92e16dd,2024-05-18,C0027,Customer_27,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,637,30,2024-06-17,15,2.2,1.1,7.7,100.0
2689e6b3-34f0-477d-a21a-a24c7fd3a24b,2024-04-05,C0019,Customer_19,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),3,733,60,2024-06-04,80,2.5,1.2,3.9,108.33
9a8c2b1c-f427-4322-9c3a-b305d1618640,2020-10-22,C0057,Customer_57,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),7,758,90,2021-01-20,30,1.8,0.8,7.0,125.0
ffe1ea23-c24e-4b64-9e8c-89f8c6d60549,2024-09-29,C0059,Customer_59,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),11,527,60,2024-11-28,71,2.5,1.4,12.1,78.57
b5e5deda-9d8d-41b5-a3bf-325dba5d1e42,2024-11-15,C0056,Customer_56,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),1,756,90,2025-02-13,32,2.0,1.0,1.0,100.0
7fcdde76-da80-49ab-803b-38a300f3bee9,2024-07-30,C0042,Customer_42,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),12,729,60,2024-09-28,12,1.8,0.8,12.0,125.0
5105b1a2-7317-4a80-9850-28d04ac84677,2022-10-22,C0049,Customer_49,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),15,534,90,2023-01-20,39,2.5,1.4,16.5,78.57
63885b8e-eeff-4173-980c-26d9c830d2f3,2024-09-25,C0033,Customer_33,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),1,506,90,2024-12-24,40,2.5,1.4,1.1,78.57
d39eeb50-b79c-43c8-a3e3-dafb020fd514,2022-09-09,C0019,Customer_19,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),8,528,60,2022-11-08,49,3.0,1.5,12.0,100.0
1a42ce61-7a4b-4d44-b6d1-6d3c40c1b149,2021-01-15,C0004,Customer_4,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),12,722,30,2021-02-14,4,1.0,0.4,7.2,150.0
4bb87379-1ec6-469b-a210-1326ffd6fc55,2024-05-28,C0017,Customer_17,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),13,533,90,2024-08-26,89,2.5,1.4,14.3,78.57
75f6ee04-2a4d-43c1-9c64-cd49a0241dd6,2023-04-19,C0045,Customer_45,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),17,783,90,2023-07-18,8,2.2,1.1,18.7,100.0
81185307-d0ec-45b0-9312-b3c88dd50c9b,2021-12-16,C0052,Customer_52,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,565,30,2022-01-15,3,2.2,1.1,7.7,100.0
02e7a875-9a44-433c-ae18-138446d2cc2a,2023-06-22,C0055,Customer_55,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),13,826,60,2023-08-21,90,3.0,1.5,19.5,100.0
16dfc4ef-7bfc-4c81-93ff-2636872e60c1,2022-07-19,C0020,Customer_20,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),1,635,90,2022-10-17,10,2.0,1.0,1.0,100.0
99c395f2-e581-4748-ba99-4e9577ec1b30,2021-10-19,C0039,Customer_39,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),5,608,90,2022-01-17,10,3.0,1.5,7.5,100.0
64b6c09a-b597-4a84-a271-e7d210655eb6,2021-10-30,C0010,Customer_10,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),19,747,90,2022-01-28,73,1.0,0.4,11.4,150.0
5dff8f12-b9c3-4429-aefb-9ac7597f2eed,2024-03-26,C0028,Customer_28,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),15,639,90,2024-06-24,23,2.5,1.4,16.5,78.57
9b3e315e-3ade-411c-923b-3b2d53c9a8a2,2022-05-03,C0010,Customer_10,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),19,600,30,2022-06-02,9,1.8,0.8,19.0,125.0
58325ef3-627b-49b2-8215-12f377a5bec0,2021-03-30,C0036,Customer_36,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),5,587,30,2021-04-29,90,1.0,0.4,3.0,150.0
c7fd5aac-62b6-42dc-9367-d283d2af8f3c,2020-12-14,C0052,Customer_52,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),9,836,60,2021-02-12,36,1.8,0.8,9.0,125.0
71cf8258-5011-4eef-976b-1b2d50a5da96,2024-04-23,C0052,Customer_52,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),20,590,60,2024-06-22,38,3.0,1.5,30.0,100.0
a4bce5dc-f59e-452a-a8b7-b560c244e112,2021-09-06,C0055,Customer_55,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),20,715,60,2021-11-05,68,3.0,1.5,30.0,100.0
34608cab-6ac4-40f2-ab88-4fe5abbdc660,2023-05-01,C0041,Customer_41,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),19,772,60,2023-06-30,1,2.0,1.2,15.2,66.67
5b58c4ea-9be6-4b4e-b2f3-5321abc5a422,2023-10-28,C0003,Customer_3,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),17,772,60,2023-12-27,29,2.5,1.4,18.7,78.57
82490748-b48e-4e1d-8b4a-a9a19291acf3,2022-04-29,C0019,Customer_19,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),6,574,90,2022-07-28,3,2.5,1.4,6.6,78.57
a35fb27c-ecb9-457b-a7d5-4a40aad8e498,2024-06-16,C0038,Customer_38,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),1,548,60,2024-08-15,90,2.5,1.4,1.1,78.57
e145482f-2980-4f5e-a9f2-4effbda66762,2020-08-23,C0032,Customer_32,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),1,529,60,2020-10-22,19,2.5,1.2,1.3,108.33
974e0632-2ca9-43db-a7be-cdba1bb97acb,2022-12-07,C0008,Customer_8,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),19,509,90,2023-03-07,50,1.8,0.8,19.0,125.0
79835afb-d971-4197-af1c-9faf91907aed,2023-06-14,C0020,Customer_20,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),17,840,30,2023-07-14,45,1.8,0.8,17.0,125.0
f656a1d7-cdfb-4c8a-8ee3-c8d6175532be,2021-11-20,C0046,Customer_46,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),14,675,30,2021-12-20,17,1.8,0.8,14.0,125.0
1bb57f12-804e-4571-8189-b4dc7f6da473,2020-08-10,C0017,Customer_17,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),20,640,90,2020-11-08,71,2.3,1.2,22.0,91.67
e85d9362-ecf6-42bb-8b01-cecc703c96d0,2020-12-22,C0017,Customer_17,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),8,568,90,2021-03-22,24,2.5,1.4,8.8,78.57
c7db2e71-5bd6-4ca7-ab4a-17809419e5be,2020-08-15,C0011,Customer_11,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),17,567,90,2020-11-13,100,2.5,1.3,20.4,92.31
e00f159c-301b-4176-a0cb-b6f35fac40b5,2022-04-05,C0007,Customer_7,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),1,508,90,2022-07-04,63,2.5,1.4,1.1,78.57
b01be730-a197-427f-8274-a08d287e8437,2024-07-24,C0059,Customer_59,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),8,551,30,2024-08-23,79,2.3,1.2,8.8,91.67
7f629e8a-9bee-4daa-8100-b4998b71441e,2025-01-05,C0001,Customer_1,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),9,603,30,2025-02-04,74,2.5,1.4,9.9,78.57
ad05bc7f-bd46-4024-8777-4ce9a2d53095,2024-12-30,C0043,Customer_43,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,617,30,2025-01-29,43,2.3,1.2,11.0,91.67
0c7f67ac-f954-445d-977c-dbafb00c6b98,2021-08-03,C0053,Customer_53,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),11,578,60,2021-10-02,87,3.0,1.5,16.5,100.0
